"","Channel 1 Ave. (C)"
"15:25:58","21.471"
"15:25:59","21.479"
"15:26:00","21.479"
"15:26:01","21.475"
"15:26:02","21.481"
"15:26:03","21.478"
"15:26:04","21.478"
"15:26:05","21.475"
"15:26:06","21.475"
"15:26:07","21.471"
"15:26:08","21.471"
"15:26:09","21.473"
"15:26:10","21.469"
"15:26:11","21.473"
"15:26:12","21.473"
"15:26:13","21.478"
"15:26:14","21.475"
"15:26:15","21.472"
"15:26:16","21.484"
"15:26:17","21.479"
"15:26:18","21.482"
"15:26:19","21.483"
"15:26:20","21.481"
"15:26:21","21.485"
"15:26:22","21.492"
"15:26:23","21.483"
"15:26:24","21.478"
"15:26:25","21.484"
"15:26:26","21.489"
"15:26:27","21.483"
"15:26:28","21.482"
"15:26:29","21.477"
"15:26:30","21.479"
"15:26:31","21.484"
"15:26:32","21.481"
"15:26:33","21.481"
"15:26:34","21.479"
"15:26:35","21.484"
"15:26:36","21.480"
"15:26:37","21.481"
"15:26:38","21.485"
"15:26:39","21.473"
"15:26:40","21.476"
"15:26:41","21.481"
"15:26:42","21.475"
"15:26:43","21.487"
"15:26:44","21.484"
"15:26:45","21.477"
"15:26:46","21.475"
"15:26:47","21.482"
"15:26:48","21.483"
"15:26:49","21.487"
"15:26:50","21.488"
"15:26:51","21.485"
"15:26:52","21.485"
"15:26:53","21.486"
"15:26:54","21.488"
"15:26:55","21.481"
"15:26:56","21.481"
"15:26:57","21.486"
"15:26:58","21.490"
"15:26:59","21.485"
"15:27:00","21.480"
"15:27:01","21.481"
"15:27:02","21.481"
"15:27:03","21.475"
"15:27:04","21.479"
"15:27:05","21.472"
"15:27:06","21.461"
"15:27:07","21.461"
"15:27:08","21.470"
"15:27:09","21.472"
"15:27:10","21.471"
"15:27:11","21.467"
"15:27:12","21.470"
"15:27:13","21.475"
"15:27:14","21.473"
"15:27:15","21.468"
"15:27:16","21.462"
"15:27:17","21.468"
"15:27:18","21.469"
"15:27:19","21.472"
"15:27:20","21.474"
"15:27:21","21.478"
"15:27:22","21.478"
"15:27:23","21.483"
"15:27:24","21.478"
"15:27:25","21.486"
"15:27:26","21.480"
"15:27:27","21.484"
"15:27:28","21.485"
"15:27:29","21.473"
"15:27:30","21.476"
"15:27:31","21.480"
"15:27:32","21.481"
"15:27:33","21.479"
"15:27:34","21.485"
"15:27:35","21.483"
"15:27:36","21.488"
"15:27:37","21.485"
"15:27:38","21.483"
"15:27:39","21.485"
"15:27:40","21.475"
"15:27:41","21.476"
"15:27:42","21.470"
"15:27:43","21.471"
"15:27:44","21.464"
"15:27:45","21.472"
"15:27:46","21.478"
"15:27:47","21.472"
"15:27:48","21.479"
"15:27:49","21.482"
"15:27:50","21.478"
"15:27:51","21.485"
"15:27:52","21.480"
"15:27:53","21.487"
"15:27:54","21.477"
"15:27:55","21.479"
"15:27:56","21.480"
"15:27:57","21.473"
"15:27:58","21.472"
"15:27:59","21.469"
"15:28:00","21.468"
"15:28:01","21.465"
"15:28:02","21.472"
"15:28:03","21.478"
"15:28:04","21.474"
"15:28:05","21.470"
"15:28:06","21.476"
"15:28:07","21.478"
"15:28:08","21.480"
"15:28:09","21.479"
"15:28:10","21.473"
"15:28:11","21.470"
"15:28:12","21.462"
"15:28:13","21.462"
"15:28:14","21.465"
"15:28:15","21.469"
"15:28:16","21.474"
"15:28:17","21.476"
"15:28:18","21.469"
"15:28:19","21.468"
"15:28:20","21.468"
"15:28:21","21.471"
"15:28:22","21.470"
"15:28:23","21.473"
"15:28:24","21.472"
"15:28:25","21.475"
"15:28:26","21.477"
"15:28:27","21.469"
"15:28:28","21.472"
"15:28:29","21.476"
"15:28:30","21.474"
"15:28:31","21.476"
"15:28:32","21.472"
"15:28:33","21.475"
"15:28:34","21.477"
"15:28:35","21.476"
"15:28:36","21.477"
"15:28:37","21.476"
"15:28:38","21.473"
"15:28:39","21.470"
"15:28:40","21.475"
"15:28:41","21.471"
"15:28:42","21.472"
"15:28:43","21.466"
"15:28:44","21.472"
"15:28:45","21.466"
"15:28:46","21.465"
"15:28:47","21.466"
"15:28:48","21.475"
"15:28:49","21.472"
"15:28:50","21.471"
"15:28:51","21.475"
"15:28:52","21.475"
"15:28:53","21.484"
"15:28:54","21.481"
"15:28:55","21.486"
"15:28:56","21.478"
"15:28:57","21.477"
"15:28:58","21.478"
"15:28:59","21.470"
"15:29:00","21.466"
"15:29:01","21.480"
"15:29:02","21.470"
"15:29:03","21.460"
"15:29:04","21.462"
"15:29:05","21.464"
"15:29:06","21.461"
"15:29:07","21.479"
"15:29:08","21.471"
"15:29:09","21.476"
"15:29:10","21.469"
"15:29:11","21.476"
"15:29:12","21.477"
"15:29:13","21.470"
"15:29:14","21.478"
"15:29:15","21.475"
"15:29:16","21.477"
"15:29:17","21.480"
"15:29:18","21.476"
"15:29:19","21.476"
"15:29:20","21.475"
"15:29:21","21.474"
"15:29:22","21.474"
"15:29:23","21.475"
"15:29:24","21.476"
"15:29:25","21.474"
"15:29:26","21.479"
"15:29:27","21.468"
"15:29:28","21.473"
"15:29:29","21.474"
"15:29:30","21.471"
"15:29:31","21.464"
"15:29:32","21.457"
"15:29:33","21.454"
"15:29:34","21.457"
"15:29:35","21.456"
"15:29:36","21.453"
"15:29:37","21.459"
"15:29:38","21.459"
"15:29:39","21.461"
"15:29:40","21.462"
"15:29:41","21.458"
"15:29:42","21.468"
"15:29:43","21.463"
"15:29:44","21.463"
"15:29:45","21.462"
"15:29:46","21.462"
"15:29:47","21.467"
"15:29:48","21.467"
"15:29:49","21.476"
"15:29:50","21.473"
"15:29:51","21.474"
"15:29:52","21.472"
"15:29:53","21.472"
"15:29:54","21.472"
"15:29:55","21.477"
"15:29:56","21.471"
"15:29:57","21.472"
"15:29:58","21.466"
"15:29:59","21.467"
"15:30:00","21.474"
"15:30:01","21.466"
"15:30:02","21.472"
"15:30:03","21.472"
"15:30:04","21.466"
"15:30:05","21.474"
"15:30:06","21.476"
"15:30:07","21.474"
"15:30:08","21.474"
"15:30:09","21.468"
"15:30:10","21.476"
"15:30:11","21.474"
"15:30:12","21.475"
"15:30:13","21.470"
"15:30:14","21.471"
"15:30:15","21.466"
"15:30:16","21.479"
"15:30:17","21.473"
"15:30:18","21.475"
"15:30:19","21.469"
"15:30:20","21.472"
"15:30:21","21.468"
"15:30:22","21.470"
"15:30:23","21.473"
"15:30:24","21.467"
"15:30:25","21.472"
"15:30:26","21.470"
"15:30:27","21.473"
"15:30:28","21.472"
"15:30:29","21.474"
"15:30:30","21.477"
"15:30:31","21.471"
"15:30:32","21.474"
"15:30:33","21.478"
"15:30:34","21.476"
"15:30:35","21.478"
"15:30:36","21.478"
"15:30:37","21.482"
"15:30:38","21.481"
"15:30:39","21.473"
"15:30:40","21.488"
"15:30:41","21.483"
"15:30:42","21.479"
"15:30:43","21.465"
"15:30:44","21.478"
"15:30:45","21.470"
"15:30:46","21.473"
"15:30:47","21.480"
"15:30:48","21.469"
"15:30:49","21.471"
"15:30:50","21.467"
"15:30:51","21.475"
"15:30:52","21.472"
"15:30:53","21.469"
"15:30:54","21.466"
"15:30:55","21.466"
"15:30:56","21.470"
"15:30:57","21.470"
"15:30:58","21.479"
"15:30:59","21.474"
"15:31:00","21.468"
"15:31:01","21.472"
"15:31:02","21.464"
"15:31:03","21.463"
"15:31:04","21.471"
"15:31:05","21.477"
"15:31:06","21.480"
"15:31:07","21.482"
"15:31:08","21.475"
"15:31:09","21.477"
"15:31:10","21.476"
"15:31:11","21.475"
"15:31:12","21.485"
"15:31:13","21.480"
"15:31:14","21.486"
"15:31:15","21.482"
"15:31:16","21.481"
"15:31:17","21.481"
"15:31:18","21.478"
"15:31:19","21.475"
"15:31:20","21.475"
"15:31:21","21.473"
"15:31:22","21.469"
"15:31:23","21.473"
"15:31:24","21.477"
"15:31:25","21.477"
"15:31:26","21.482"
"15:31:27","21.475"
"15:31:28","21.478"
"15:31:29","21.478"
"15:31:30","21.480"
"15:31:31","21.477"
"15:31:32","21.473"
"15:31:33","21.476"
"15:31:34","21.478"
"15:31:35","21.473"
"15:31:36","21.479"
"15:31:37","21.478"
"15:31:38","21.477"
"15:31:39","21.473"
"15:31:40","21.472"
"15:31:41","21.464"
"15:31:42","21.468"
"15:31:43","21.472"
"15:31:44","21.470"
"15:31:45","21.473"
"15:31:46","21.476"
"15:31:47","21.482"
"15:31:48","21.480"
"15:31:49","21.481"
"15:31:50","21.477"
"15:31:51","21.478"
"15:31:52","21.475"
"15:31:53","21.476"
"15:31:54","21.481"
"15:31:55","21.476"
"15:31:56","21.480"
"15:31:57","21.482"
"15:31:58","21.484"
"15:31:59","21.482"
"15:32:00","21.485"
"15:32:01","21.485"
"15:32:02","21.477"
"15:32:03","21.483"
"15:32:04","21.485"
"15:32:05","21.474"
"15:32:06","21.478"
"15:32:07","21.482"
"15:32:08","21.490"
"15:32:09","21.476"
"15:32:10","21.485"
"15:32:11","21.482"
"15:32:12","21.480"
"15:32:13","21.479"
"15:32:14","21.477"
"15:32:15","21.483"
"15:32:16","21.479"
"15:32:17","21.476"
"15:32:18","21.475"
"15:32:19","21.485"
"15:32:20","21.482"
"15:32:21","21.475"
"15:32:22","21.474"
"15:32:23","21.475"
"15:32:24","21.464"
"15:32:25","21.466"
"15:32:26","21.469"
"15:32:27","21.471"
"15:32:28","21.476"
"15:32:29","21.471"
"15:32:30","21.476"
"15:32:31","21.478"
"15:32:32","21.475"
"15:32:33","21.475"
"15:32:34","21.475"
"15:32:35","21.476"
"15:32:36","21.478"
"15:32:37","21.481"
"15:32:38","21.481"
"15:32:39","21.486"
"15:32:40","21.481"
"15:32:41","21.483"
"15:32:42","21.481"
"15:32:43","21.484"
"15:32:44","21.477"
"15:32:45","21.479"
"15:32:46","21.479"
"15:32:47","21.474"
"15:32:48","21.483"
"15:32:49","21.484"
"15:32:50","21.484"
"15:32:51","21.485"
"15:32:52","21.479"
"15:32:53","21.484"
"15:32:54","21.479"
"15:32:55","21.480"
"15:32:56","21.478"
"15:32:57","21.480"
"15:32:58","21.475"
"15:32:59","21.477"
"15:33:00","21.474"
"15:33:01","21.478"
"15:33:02","21.478"
"15:33:03","21.474"
"15:33:04","21.483"
"15:33:05","21.484"
"15:33:06","21.477"
"15:33:07","21.481"
"15:33:08","21.483"
"15:33:09","21.478"
"15:33:10","21.489"
"15:33:11","21.480"
"15:33:12","21.478"
"15:33:13","21.477"
"15:33:14","21.481"
"15:33:15","21.480"
"15:33:16","21.473"
"15:33:17","21.467"
"15:33:18","21.469"
"15:33:19","21.467"
"15:33:20","21.470"
"15:33:21","21.477"
"15:33:22","21.469"
"15:33:23","21.464"
"15:33:24","21.468"
"15:33:25","21.474"
"15:33:26","21.478"
"15:33:27","21.474"
"15:33:28","21.477"
"15:33:29","21.470"
"15:33:30","21.469"
"15:33:31","21.472"
"15:33:32","21.469"
"15:33:33","21.470"
"15:33:34","21.467"
"15:33:35","21.475"
"15:33:36","21.474"
"15:33:37","21.476"
"15:33:38","21.472"
"15:33:39","21.476"
"15:33:40","21.474"
"15:33:41","21.480"
"15:33:42","21.475"
"15:33:43","21.482"
"15:33:44","21.486"
"15:33:45","21.487"
"15:33:46","21.488"
"15:33:47","21.489"
"15:33:48","21.489"
"15:33:49","21.484"
"15:33:50","21.479"
"15:33:51","21.479"
"15:33:52","21.481"
"15:33:53","21.476"
"15:33:54","21.477"
"15:33:55","21.482"
"15:33:56","21.475"
"15:33:57","21.472"
"15:33:58","21.471"
"15:33:59","21.476"
"15:34:00","21.478"
"15:34:01","21.482"
"15:34:02","21.492"
"15:34:03","21.486"
"15:34:04","21.489"
"15:34:05","21.489"
"15:34:06","21.484"
"15:34:07","21.483"
"15:34:08","21.484"
"15:34:09","21.478"
"15:34:10","21.486"
"15:34:11","21.482"
"15:34:12","21.482"
"15:34:13","21.481"
"15:34:14","21.478"
"15:34:15","21.481"
"15:34:16","21.484"
"15:34:17","21.477"
"15:34:18","21.485"
"15:34:19","21.489"
"15:34:20","21.482"
"15:34:21","21.484"
"15:34:22","21.484"
"15:34:23","21.491"
"15:34:24","21.480"
"15:34:25","21.477"
"15:34:26","21.479"
"15:34:27","21.477"
"15:34:28","21.474"
"15:34:29","21.478"
"15:34:30","21.480"
"15:34:31","21.479"
"15:34:32","21.479"
"15:34:33","21.483"
"15:34:34","21.486"
"15:34:35","21.484"
"15:34:36","21.480"
"15:34:37","21.480"
"15:34:38","21.479"
"15:34:39","21.479"
"15:34:40","21.482"
"15:34:41","21.480"
"15:34:42","21.475"
"15:34:43","21.476"
"15:34:44","21.477"
"15:34:45","21.480"
"15:34:46","21.483"
"15:34:47","21.488"
"15:34:48","21.485"
"15:34:49","21.491"
"15:34:50","21.486"
"15:34:51","21.487"
"15:34:52","21.486"
"15:34:53","21.485"
"15:34:54","21.481"
"15:34:55","21.486"
"15:34:56","21.491"
"15:34:57","21.486"
"15:34:58","21.479"
"15:34:59","21.487"
"15:35:00","21.484"
"15:35:01","21.487"
"15:35:02","21.487"
"15:35:03","21.487"
"15:35:04","21.480"
"15:35:05","21.487"
"15:35:06","21.482"
"15:35:07","21.479"
"15:35:08","21.478"
"15:35:09","21.474"
"15:35:10","21.481"
"15:35:11","21.481"
"15:35:12","21.489"
"15:35:13","21.486"
"15:35:14","21.491"
"15:35:15","21.481"
"15:35:16","21.483"
"15:35:17","21.491"
"15:35:18","21.487"
"15:35:19","21.492"
"15:35:20","21.492"
"15:35:21","21.495"
"15:35:22","21.494"
"15:35:23","21.493"
"15:35:24","21.488"
"15:35:25","21.488"
"15:35:26","21.489"
"15:35:27","21.488"
"15:35:28","21.492"
"15:35:29","21.483"
"15:35:30","21.485"
"15:35:31","21.490"
"15:35:32","21.490"
"15:35:33","21.491"
"15:35:34","21.494"
"15:35:35","21.491"
"15:35:36","21.491"
"15:35:37","21.486"
"15:35:38","21.484"
"15:35:39","21.480"
"15:35:40","21.481"
"15:35:41","21.479"
"15:35:42","21.483"
"15:35:43","21.478"
"15:35:44","21.493"
"15:35:45","21.484"
"15:35:46","21.485"
"15:35:47","21.474"
"15:35:48","21.480"
"15:35:49","21.480"
"15:35:50","21.480"
"15:35:51","21.480"
"15:35:52","21.480"
"15:35:53","21.485"
"15:35:54","21.482"
"15:35:55","21.482"
"15:35:56","21.483"
"15:35:57","21.483"
"15:35:58","21.493"
"15:35:59","21.483"
"15:36:00","21.479"
"15:36:01","21.484"
"15:36:02","21.477"
"15:36:03","21.480"
"15:36:04","21.477"
"15:36:05","21.470"
"15:36:06","21.473"
"15:36:07","21.481"
"15:36:08","21.474"
"15:36:09","21.485"
"15:36:10","21.476"
"15:36:11","21.476"
"15:36:12","21.473"
"15:36:13","21.471"
"15:36:14","21.476"
"15:36:15","21.475"
"15:36:16","21.478"
"15:36:17","21.483"
"15:36:18","21.489"
"15:36:19","21.487"
"15:36:20","21.494"
"15:36:21","21.490"
"15:36:22","21.487"
"15:36:23","21.482"
"15:36:24","21.477"
"15:36:25","21.481"
"15:36:26","21.490"
"15:36:27","21.483"
"15:36:28","21.484"
"15:36:29","21.481"
"15:36:30","21.491"
"15:36:31","21.492"
"15:36:32","21.493"
"15:36:33","21.487"
"15:36:34","21.503"
"15:36:35","21.503"
"15:36:36","21.500"
"15:36:37","21.498"
"15:36:38","21.503"
"15:36:39","21.496"
"15:36:40","21.499"
"15:36:41","21.499"
"15:36:42","21.504"
"15:36:43","21.505"
"15:36:44","21.501"
"15:36:45","21.497"
"15:36:46","21.501"
"15:36:47","21.495"
"15:36:48","21.491"
"15:36:49","21.495"
"15:36:50","21.497"
"15:36:51","21.488"
"15:36:52","21.492"
"15:36:53","21.501"
"15:36:54","21.504"
"15:36:55","21.503"
"15:36:56","21.498"
"15:36:57","21.499"
"15:36:58","21.498"
"15:36:59","21.495"
"15:37:00","21.501"
"15:37:01","21.500"
"15:37:02","21.501"
"15:37:03","21.499"
"15:37:04","21.498"
"15:37:05","21.498"
"15:37:06","21.500"
"15:37:07","21.496"
"15:37:08","21.501"
"15:37:09","21.500"
"15:37:10","21.502"
"15:37:11","21.493"
"15:37:12","21.503"
"15:37:13","21.500"
"15:37:14","21.505"
"15:37:15","21.501"
"15:37:16","21.497"
"15:37:17","21.498"
"15:37:18","21.490"
"15:37:19","21.490"
"15:37:20","21.489"
"15:37:21","21.490"
"15:37:22","21.489"
"15:37:23","21.494"
"15:37:24","21.495"
"15:37:25","21.495"
"15:37:26","21.485"
"15:37:27","21.488"
"15:37:28","21.493"
"15:37:29","21.497"
"15:37:30","21.491"
"15:37:31","21.482"
"15:37:32","21.486"
"15:37:33","21.486"
"15:37:34","21.494"
"15:37:35","21.484"
"15:37:36","21.488"
"15:37:37","21.490"
"15:37:38","21.490"
"15:37:39","21.493"
"15:37:40","21.490"
"15:37:41","21.486"
"15:37:42","21.487"
"15:37:43","21.489"
"15:37:44","21.486"
"15:37:45","21.486"
"15:37:46","21.492"
"15:37:47","21.487"
"15:37:48","21.491"
"15:37:49","21.491"
"15:37:50","21.489"
"15:37:51","21.490"
"15:37:52","21.489"
"15:37:53","21.486"
"15:37:54","21.485"
"15:37:55","21.488"
"15:37:56","21.487"
"15:37:57","21.484"
"15:37:58","21.487"
"15:37:59","21.486"
"15:38:00","21.488"
"15:38:01","21.486"
"15:38:02","21.486"
"15:38:03","21.482"
"15:38:04","21.488"
"15:38:05","21.495"
"15:38:06","21.490"
"15:38:07","21.492"
"15:38:08","21.488"
"15:38:09","21.495"
"15:38:10","21.491"
"15:38:11","21.491"
"15:38:12","21.496"
"15:38:13","21.496"
"15:38:14","21.492"
"15:38:15","21.492"
"15:38:16","21.492"
"15:38:17","21.486"
"15:38:18","21.476"
"15:38:19","21.484"
"15:38:20","21.485"
"15:38:21","21.487"
"15:38:22","21.488"
"15:38:23","21.487"
"15:38:24","21.486"
"15:38:25","21.489"
"15:38:26","21.490"
"15:38:27","21.495"
"15:38:28","21.491"
"15:38:29","21.491"
"15:38:30","21.492"
"15:38:31","21.491"
"15:38:32","21.492"
"15:38:33","21.498"
"15:38:34","21.498"
"15:38:35","21.500"
"15:38:36","21.501"
"15:38:37","21.501"
"15:38:38","21.490"
"15:38:39","21.496"
"15:38:40","21.491"
"15:38:41","21.491"
"15:38:42","21.490"
"15:38:43","21.495"
"15:38:44","21.498"
"15:38:45","21.497"
"15:38:46","21.498"
"15:38:47","21.501"
"15:38:48","21.501"
"15:38:49","21.500"
"15:38:50","21.495"
"15:38:51","21.488"
"15:38:52","21.485"
"15:38:53","21.489"
"15:38:54","21.487"
"15:38:55","21.491"
"15:38:56","21.496"
"15:38:57","21.495"
"15:38:58","21.497"
"15:38:59","21.501"
"15:39:00","21.493"
"15:39:01","21.489"
"15:39:02","21.486"
"15:39:03","21.497"
"15:39:04","21.502"
"15:39:05","21.503"
"15:39:06","21.502"
"15:39:07","21.503"
"15:39:08","21.500"
"15:39:09","21.497"
"15:39:10","21.501"
"15:39:11","21.496"
"15:39:12","21.500"
"15:39:13","21.499"
"15:39:14","21.495"
"15:39:15","21.496"
"15:39:16","21.495"
"15:39:17","21.503"
"15:39:18","21.506"
"15:39:19","21.507"
"15:39:20","21.508"
"15:39:21","21.513"
"15:39:22","21.511"
"15:39:23","21.508"
"15:39:24","21.509"
"15:39:25","21.501"
"15:39:26","21.500"
"15:39:27","21.503"
"15:39:28","21.506"
"15:39:29","21.500"
"15:39:30","21.502"
"15:39:31","21.506"
"15:39:32","21.510"
"15:39:33","21.499"
"15:39:34","21.506"
"15:39:35","21.502"
"15:39:36","21.500"
"15:39:37","21.503"
"15:39:38","21.507"
"15:39:39","21.513"
"15:39:40","21.508"
"15:39:41","21.509"
"15:39:42","21.510"
"15:39:43","21.507"
"15:39:44","21.500"
"15:39:45","21.499"
"15:39:46","21.499"
"15:39:47","21.504"
"15:39:48","21.503"
"15:39:49","21.509"
"15:39:50","21.515"
"15:39:51","21.517"
"15:39:52","21.507"
"15:39:53","21.505"
"15:39:54","21.505"
"15:39:55","21.507"
"15:39:56","21.511"
"15:39:57","21.502"
"15:39:58","21.512"
"15:39:59","21.507"
"15:40:00","21.519"
"15:40:01","21.517"
"15:40:02","21.518"
"15:40:03","21.506"
"15:40:04","21.516"
"15:40:05","21.508"
"15:40:06","21.505"
"15:40:07","21.505"
"15:40:08","21.505"
"15:40:09","21.502"
"15:40:10","21.503"
"15:40:11","21.505"
"15:40:12","21.504"
"15:40:13","21.500"
"15:40:14","21.496"
"15:40:15","21.502"
"15:40:16","21.507"
"15:40:17","21.501"
"15:40:18","21.502"
"15:40:19","21.495"
"15:40:20","21.497"
"15:40:21","21.500"
"15:40:22","21.496"
"15:40:23","21.497"
"15:40:24","21.498"
"15:40:25","21.500"
"15:40:26","21.496"
"15:40:27","21.502"
"15:40:28","21.499"
"15:40:29","21.493"
"15:40:30","21.497"
"15:40:31","21.508"
"15:40:32","21.508"
"15:40:33","21.500"
"15:40:34","21.504"
"15:40:35","21.505"
"15:40:36","21.504"
"15:40:37","21.506"
"15:40:38","21.508"
"15:40:39","21.497"
"15:40:40","21.501"
"15:40:41","21.494"
"15:40:42","21.507"
"15:40:43","21.503"
"15:40:44","21.494"
"15:40:45","21.498"
"15:40:46","21.499"
"15:40:47","21.498"
"15:40:48","21.504"
"15:40:49","21.505"
"15:40:50","21.500"
"15:40:51","21.502"
"15:40:52","21.499"
"15:40:53","21.506"
"15:40:54","21.506"
"15:40:55","21.502"
"15:40:56","21.495"
"15:40:57","21.498"
"15:40:58","21.496"
"15:40:59","21.496"
"15:41:00","21.494"
"15:41:01","21.495"
"15:41:02","21.502"
"15:41:03","21.500"
"15:41:04","21.502"
"15:41:05","21.501"
"15:41:06","21.507"
"15:41:07","21.513"
"15:41:08","21.501"
"15:41:09","21.508"
"15:41:10","21.512"
"15:41:11","21.506"
"15:41:12","21.505"
"15:41:13","21.501"
"15:41:14","21.498"
"15:41:15","21.503"
"15:41:16","21.509"
"15:41:17","21.502"
"15:41:18","21.492"
"15:41:19","21.498"
"15:41:20","21.493"
"15:41:21","21.493"
"15:41:22","21.489"
"15:41:23","21.482"
"15:41:24","21.497"
"15:41:25","21.488"
"15:41:26","21.494"
"15:41:27","21.499"
"15:41:28","21.487"
"15:41:29","21.490"
"15:41:30","21.495"
"15:41:31","21.497"
"15:41:32","21.492"
"15:41:33","21.488"
"15:41:34","21.495"
"15:41:35","21.489"
"15:41:36","21.494"
"15:41:37","21.490"
"15:41:38","21.490"
"15:41:39","21.503"
"15:41:40","21.500"
"15:41:41","21.505"
"15:41:42","21.504"
"15:41:43","21.500"
"15:41:44","21.498"
"15:41:45","21.500"
"15:41:46","21.498"
"15:41:47","21.494"
"15:41:48","21.494"
"15:41:49","21.495"
"15:41:50","21.494"
"15:41:51","21.491"
"15:41:52","21.496"
"15:41:53","21.484"
"15:41:54","21.491"
"15:41:55","21.494"
"15:41:56","21.487"
"15:41:57","21.484"
"15:41:58","21.489"
"15:41:59","21.496"
"15:42:00","21.489"
"15:42:01","21.494"
"15:42:02","21.500"
"15:42:03","21.504"
"15:42:04","21.491"
"15:42:05","21.499"
"15:42:06","21.501"
"15:42:07","21.502"
"15:42:08","21.504"
"15:42:09","21.494"
"15:42:10","21.500"
"15:42:11","21.506"
"15:42:12","21.505"
"15:42:13","21.508"
"15:42:14","21.515"
"15:42:15","21.505"
"15:42:16","21.512"
"15:42:17","21.512"
"15:42:18","21.507"
"15:42:19","21.506"
"15:42:20","21.506"
"15:42:21","21.504"
"15:42:22","21.497"
"15:42:23","21.502"
"15:42:24","21.502"
"15:42:25","21.493"
"15:42:26","21.484"
"15:42:27","21.494"
"15:42:28","21.491"
"15:42:29","21.490"
"15:42:30","21.490"
"15:42:31","21.496"
"15:42:32","21.495"
"15:42:33","21.502"
"15:42:34","21.497"
"15:42:35","21.500"
"15:42:36","21.496"
"15:42:37","21.491"
"15:42:38","21.496"
"15:42:39","21.500"
"15:42:40","21.501"
"15:42:41","21.502"
"15:42:42","21.502"
"15:42:43","21.504"
"15:42:44","21.499"
"15:42:45","21.497"
"15:42:46","21.497"
"15:42:47","21.493"
"15:42:48","21.495"
"15:42:49","21.490"
"15:42:50","21.495"
"15:42:51","21.497"
"15:42:52","21.494"
"15:42:53","21.495"
"15:42:54","21.500"
"15:42:55","21.500"
"15:42:56","21.499"
"15:42:57","21.496"
"15:42:58","21.501"
"15:42:59","21.495"
"15:43:00","21.490"
"15:43:01","21.496"
"15:43:02","21.496"
"15:43:03","21.498"
"15:43:04","21.493"
"15:43:05","21.479"
"15:43:06","21.485"
"15:43:07","21.485"
"15:43:08","21.488"
"15:43:09","21.489"
"15:43:10","21.487"
"15:43:11","21.494"
"15:43:12","21.490"
"15:43:13","21.485"
"15:43:14","21.485"
"15:43:15","21.482"
"15:43:16","21.487"
"15:43:17","21.486"
"15:43:18","21.487"
"15:43:19","21.484"
"15:43:20","21.482"
"15:43:21","21.483"
"15:43:22","21.486"
"15:43:23","21.488"
"15:43:24","21.498"
"15:43:25","21.488"
"15:43:26","21.486"
"15:43:27","21.487"
"15:43:28","21.480"
"15:43:29","21.480"
"15:43:30","21.482"
"15:43:31","21.485"
"15:43:32","21.481"
"15:43:33","21.485"
"15:43:34","21.470"
"15:43:35","21.472"
"15:43:36","21.484"
"15:43:37","21.482"
"15:43:38","21.473"
"15:43:39","21.465"
"15:43:40","21.474"
"15:43:41","21.483"
"15:43:42","21.480"
"15:43:43","21.480"
"15:43:44","21.486"
"15:43:45","21.483"
"15:43:46","21.484"
"15:43:47","21.476"
"15:43:48","21.484"
"15:43:49","21.475"
"15:43:50","21.486"
"15:43:51","21.491"
"15:43:52","21.490"
"15:43:53","21.490"
"15:43:54","21.487"
"15:43:55","21.483"
"15:43:56","21.488"
"15:43:57","21.484"
"15:43:58","21.489"
"15:43:59","21.478"
"15:44:00","21.484"
"15:44:01","21.481"
"15:44:02","21.481"
